MeetID,Name,Sex,Division,BodyweightKg,WeightClassKg,WeightClass,BestSquatKg,BestBenchKg,BestDeadliftKg,TotalKg,Place,Wilks
7015,Jonathan Peebles,Male,R-O,82.1,83,4: 83kg,260,182.5,280,722.5,3,485.42
7015,Brandon Mose,Male,R-O,82.5,83,4: 83kg,250,180,287.5,717.5,4,480.66
7015,Charlie Dickson,Male,R-O,81.6,83,4: 83kg,262.5,162.5,290,715,5,482.17
7015,John Downing,Male,R-O,81.5,83,4: 83kg,270,177.5,260,707.5,6,477.47
7015,Alex Tertitski,Male,R-O,81.9,83,4: 83kg,242.5,160,305,707.5,7,476.05
7015,Sean Noriega,Male,R-O,82.1,83,4: 83kg,255,160,272.5,687.5,8,461.91
7015,Ross Leppala,Male,R-O,82.9,83,4: 83kg,257.5,175,250,682.5,9,455.89
7015,Jeff Hanselman,Male,R-O,80,83,4: 83kg,242.5,150,287.5,680,10,464.24
7015,Daniel Haskin,Male,R-O,82.1,83,4: 83kg,255,142.5,280,677.5,11,455.19
7015,Donald Bigham,Male,R-O,82.3,83,4: 83kg,252.5,155,260,667.5,12,447.81
7015,Matthew Guzik,Male,R-O,80.3,83,4: 83kg,240,142.5,262.5,645,13,439.31
7015,Coy Jorden,Male,R-O,82.1,83,4: 83kg,230,150,265,645,14,433.35
7015,Drew Thompson,Male,R-O,81.6,83,4: 83kg,230,170,240,640,15,431.59
7015,Ben Cass,Male,R-O,82.9,83,4: 83kg,232.5,162.5,245,640,16,427.51
7015,Jorge Unigarro,Male,R-O,83,83,4: 83kg,210,155,275,640,17,427.2
7015,Alex Pinnow,Male,R-O,80.5,83,4: 83kg,222.5,150,250,622.5,18,423.32
7015,Benjamin Rowe,Male,R-O,81.8,83,4: 83kg,237.5,155,230,622.5,19,419.17
7015,James Benemerito,Male,R-O,82.9,83,4: 83kg,227.5,145,240,612.5,20,409.14
7015,Michael Tanzer,Male,R-O,81.5,83,4: 83kg,195,160,255,610,21,411.67
7015,Mark Luehring-Jones,Male,R-O,81.9,83,4: 83kg,202.5,127.5,272.5,602.5,22,405.4
7015,Brandon Christ,Male,R-O,77.4,83,4: 83kg,202.5,142.5,252.5,597.5,23,416.73
7015,Ozzie Hyppolite,Male,R-O,82.7,83,4: 83kg,200,150,247.5,597.5,24,399.69
7015,Anthony Bevilacqua,Male,R-O,80.5,83,4: 83kg,210,142.5,242.5,595,25,404.62
7015,John Geisler,Male,R-O,81.9,83,4: 83kg,210,127.5,255,592.5,26,398.67
7015,Jake Daniel,Male,R-O,81.5,83,4: 83kg,200,152.5,237.5,590,27,398.17
7015,William Hazen,Male,R-O,82.4,83,4: 83kg,220,142.5,220,582.5,28,390.5
7015,Greg Farris,Male,R-O,82.5,83,4: 83kg,220,125,237.5,582.5,29,390.22
7015,Eric Lohman,Male,R-O,82.8,83,4: 83kg,207.5,137.5,235,580,30,387.7
7015,Sean Chua,Male,R-O,79.2,83,4: 83kg,207.5,122.5,242.5,572.5,31,393.35
7015,David Braden,Male,R-O,80.4,83,4: 83kg,215,132.5,222.5,570,32,387.92
7015,Frank Cintineo,Male,R-O,81.2,83,4: 83kg,192.5,130,245,567.5,33,383.86
7015,Daniel Kim,Male,R-O,82.2,83,4: 83kg,185,135,247.5,567.5,34,381
7015,Tom Gregg,Male,R-O,82.2,83,4: 83kg,200,150,217.5,567.5,35,381
7015,Nicalos Westgate,Male,R-O,81.3,83,4: 83kg,192.5,150,217.5,560,36,378.5
7015,David Yeung,Male,R-O,82,83,4: 83kg,200,152.5,205,557.5,37,374.84
7015,Philip Wilkerson,Male,R-O,82.9,83,4: 83kg,180,125,252.5,557.5,38,372.4
7015,Faustino Rios,Male,R-O,80,83,4: 83kg,192.5,127.5,227.5,547.5,39,373.78
7015,Nick Nutile,Male,R-O,80.9,83,4: 83kg,197.5,137.5,212.5,547.5,40,371.17
7015,Adam Kosna,Male,R-O,82.4,83,4: 83kg,197.5,132.5,217.5,547.5,41,367.04
7015,Bob Gendler,Male,R-O,82.5,83,4: 83kg,185,142.5,217.5,545,42,365.1
7015,Eric Rosenthal,Male,R-O,81.5,83,4: 83kg,170,125,245,540,43,364.43
7015,Maillard Howell,Male,R-O,81.8,83,4: 83kg,185,140,215,540,44,363.61
7015,John R. Wildrick,Male,R-O,81.7,83,4: 83kg,185,125,227.5,537.5,45,362.2
7015,Joseph Brudzinski,Male,R-O,80.7,83,4: 83kg,200,120,215,535,46,363.26
7015,Scott Davidson,Male,R-O,81.2,83,4: 83kg,192.5,110,232.5,535,47,361.87
7015,Francesco Pollaccia,Male,R-O,81.5,83,4: 83kg,185,127.5,217.5,530,48,357.68
7015,Justin Haslam,Male,R-O,77.6,83,4: 83kg,165,125,235,525,49,365.54
7015,Ryan Stanley,Male,R-O,82.5,83,4: 83kg,175,112.5,232.5,520,50,348.35
7015,Robert Cola,Male,R-O,82.9,83,4: 83kg,182.5,105,230,517.5,51,345.68
7015,Mike Sichelman,Male,R-O,81.3,83,4: 83kg,197.5,105,212.5,515,52,348.08
7015,Bradley Gregg,Male,R-O,77.6,83,4: 83kg,182.5,122.5,207.5,512.5,53,356.84
7015,Joe Baucco,Male,R-O,82.4,83,4: 83kg,172.5,130,205,507.5,54,340.22
7015,John Baron,Male,R-O,80.7,83,4: 83kg,170,115,217.5,502.5,55,341.19
7015,Huaiyu Tan,Male,R-O,81,83,4: 83kg,172.5,120,207.5,500,56,338.71
7015,Christian DeLay,Male,R-O,82,83,4: 83kg,187.5,112.5,200,500,57,336.18
7015,Neil Jones,Male,R-O,82.3,83,4: 83kg,180,117.5,180,477.5,58,320.35
7015,Cameron Collins,Male,R-O,81.1,83,4: 83kg,160,92.5,220,472.5,59,319.84
7015,Jeffrey Martin,Male,R-O,81.7,83,4: 83kg,157.5,80,192.5,430,60,289.76
7015,Donald Bigham,Male,R-M1a,82.3,83,4: 83kg,252.5,155,260,667.5,1,447.81
7015,Jay Malone,Male,R-M1a,82,83,4: 83kg,187.5,147.5,212.5,547.5,2,368.12
7015,Brian Morrison,Male,R-M1a,80.2,83,4: 83kg,187.5,130,200,517.5,3,352.74
7015,Daniel Lee,Male,R-M1a,81,83,4: 83kg,157.5,87.5,167.5,412.5,4,279.44
7015,James Benemerito,Male,R-M1b,82.9,83,4: 83kg,227.5,145,240,612.5,1,409.14
7015,Ken Bray,Male,R-M1b,81.5,83,4: 83kg,200,127.5,272.5,600,2,404.92
7015,Donovan Thompson,Male,R-M1b,82.4,83,4: 83kg,205,157.5,220,582.5,3,390.5
7015,Sean Dunston,Male,R-M1b,78.7,83,4: 83kg,200,117.5,230,547.5,4,377.71
7015,Mike Sichelman,Male,R-M1b,81.3,83,4: 83kg,197.5,105,212.5,515,5,348.08
7015,Ron Garofalo,Male,R-M2a,82.8,83,4: 83kg,237.5,155,285,677.5,1,452.88
7015,Laddie Gibson,Male,R-M2a,82.1,83,4: 83kg,230,180,265,675,2,453.51
7015,Michael Willett,Male,R-M2a,82.7,83,4: 83kg,197.5,132.5,232.5,562.5,3,376.28
7015,Nestor Bagayas,Male,R-M2a,81,83,4: 83kg,127.5,90,167.5,385,4,260.81
7015,Larry Maile,Male,R-M2b,82.7,83,4: 83kg,190,155,220,565,1,377.95
7015,Kleyn Gregory,Male,R-M3a,81.1,83,4: 83kg,162.5,105,237.5,505,1,341.84
7015,Michael Parrella,Male,R-M3a,76.1,83,4: 83kg,127.5,65,160,352.5,2,248.67
7015,Royce Claflin Jr,Male,R-M3a,81.1,83,4: 83kg,90,87.5,132.5,310,3,209.84
7015,John LaFlamme,Male,R-M3b,81.8,83,4: 83kg,173,97.5,225,495.5,1,333.65
7015,Penner Sam,Male,R-M5b,80.6,83,4: 83kg,65,80,97.5,242.5,1,164.78
7021,John Haack,Male,R-JR,82.9,83,4: 83kg,300,195,315,810,1,541.06
7021,Jon Gruden,Male,R-JR,80.4,83,4: 83kg,265,182.5,287.5,735,2,500.21
7021,Sean Noriega,Male,R-JR,82.6,83,4: 83kg,260,180,287.5,727.5,3,487
7021,Charlie Dickson,Male,R-JR,82.3,83,4: 83kg,267.5,167.5,272.5,707.5,4,474.65
7021,Robbie Karstendiek,Male,R-JR,81.4,83,4: 83kg,250,160,287.5,697.5,5,471.07
7021,Cody Jaeger,Male,R-JR,82.6,83,4: 83kg,255,170,255,680,6,455.21
7021,Alex Pinnow,Male,R-JR,78.7,83,4: 83kg,230,160,275,665,7,458.77
7021,Matt Guzik,Male,R-JR,82.3,83,4: 83kg,240,145,272.5,657.5,8,441.11
7021,Cody Houser,Male,R-JR,82.7,83,4: 83kg,240,167.5,250,657.5,9,439.83
7021,Joey Carzoli,Male,R-JR,81.9,83,4: 83kg,240,150,262.5,652.5,10,439.04
7021,Michael Jin,Male,R-JR,81.5,83,4: 83kg,227.5,167.5,255,650,11,438.66
7021,Bryce Platt,Male,R-JR,82.8,83,4: 83kg,250,150,247.5,647.5,12,432.83
7021,Richard Yun,Male,R-JR,81.2,83,4: 83kg,210,152.5,277.5,640,13,432.89
7021,Tom Buckles,Male,R-JR,81.8,83,4: 83kg,232.5,142.5,262.5,637.5,14,429.27
7021,Malique Killing,Male,R-JR,76.3,83,4: 83kg,227.5,140,260,627.5,15,441.88
7021,Nicholas Arce,Male,R-JR,82.5,83,4: 83kg,227.5,137.5,262.5,627.5,16,420.37
7021,Michael Escano,Male,R-JR,74.8,83,4: 83kg,212.5,147.5,260,620,17,442.61
7021,Seth Baker,Male,R-JR,82.2,83,4: 83kg,207.5,135,272.5,615,18,412.9
7021,Jake Howerin,Male,R-JR,79.9,83,4: 83kg,230,137.5,245,612.5,19,418.48
7021,Tony Mathews,Male,R-JR,81.3,83,4: 83kg,220,147.5,227.5,595,20,402.15
7021,Alex Sowell,Male,R-JR,82,83,4: 83kg,220,125,250,595,21,400.06
7021,Joseph Bierly,Male,R-JR,79.7,83,4: 83kg,212.5,112.5,262.5,587.5,22,402.04
7021,Chase Callahan,Male,R-JR,78.3,83,4: 83kg,195,120,265,580,23,401.46
7021,Dillon Heredia,Male,R-JR,82.2,83,4: 83kg,192.5,142.5,240,575,24,386.04
7021,Michael Schaeffer,Male,R-JR,81.7,83,4: 83kg,192.5,150,230,572.5,25,385.78
7021,Julian Taruc,Male,R-JR,82.1,83,4: 83kg,212.5,125,227.5,565,26,379.61
7021,Paul Xu,Male,R-JR,76.9,83,4: 83kg,200,112.5,250,562.5,27,394.02
7021,Ian Ruffner,Male,R-JR,77.9,83,4: 83kg,210,127.5,225,562.5,28,390.65
7021,Alex Cook,Male,R-JR,78.8,83,4: 83kg,200,142.5,220,562.5,29,387.74
7021,Ahmed Haviland,Male,R-JR,80,83,4: 83kg,205,130,227.5,562.5,30,384.02
7021,Raymond Chow,Male,R-JR,81.6,83,4: 83kg,202.5,145,212.5,560,31,377.64
7021,John Tobin,Male,R-JR,75.7,83,4: 83kg,185,135,235,555,32,392.94
7021,Jordan Galida,Male,R-JR,81.5,83,4: 83kg,190,125,235,550,33,371.18
7021,Kenny Hua,Male,R-JR,80,83,4: 83kg,200,120,227.5,547.5,34,373.78
7021,Andy Ni,Male,R-JR,78.4,83,4: 83kg,200,130,215,545,35,376.92
7021,Jared Theriault,Male,R-JR,80.7,83,4: 83kg,187.5,130,217.5,535,36,363.26
7021,Michael Nguyen,Male,R-JR,74.3,83,4: 83kg,192.5,132.5,202.5,527.5,37,378.35
7021,Ian Galpin,Male,R-JR,80.3,83,4: 83kg,182.5,107.5,235,525,38,357.57
7021,Frank Corso IV,Male,R-JR,80.9,83,4: 83kg,182.5,122.5,150,455,39,308.46
7021,Graham Coghlan,Male,R-JR,81.2,83,4: 83kg,215,,240,,DQ,
7021,Ben Mock,Male,R-JR,81.3,83,4: 83kg,,105,227.5,,DQ,
7021,Bradly Sodam,Male,R-JR,82,83,4: 83kg,,125,217.5,,DQ,
7021,Donald Bigham,Male,R-M1,82,83,4: 83kg,270,155,282.5,707.5,1,475.7
7021,Benjamin Rowe,Male,R-M1,82.7,83,4: 83kg,240,162.5,235,637.5,2,426.45
7021,Albert Geddes,Male,R-M1,78.3,83,4: 83kg,215,145,262.5,622.5,3,430.88
7021,James Benemerito,Male,R-M1,82.6,83,4: 83kg,230,150,240,620,4,415.04
7021,Bradley Loomis,Male,R-M1,81.1,83,4: 83kg,202.5,132.5,242.5,577.5,5,390.92
7021,Brian Morrison,Male,R-M1,81.8,83,4: 83kg,192.5,137.5,220,550,6,370.35
7021,Daniel Lee,Male,R-M1,81.3,83,4: 83kg,175,77.5,175,427.5,7,288.94
7021,Ian Matthews,Male,R-M1,78.9,83,4: 83kg,220,35,145,400,8,275.5
7021,Laddie Gibson,Male,R-M2,82.2,83,4: 83kg,232.5,165,260,657.5,1,441.43
7021,Donovan Thompson,Male,R-M2,82.8,83,4: 83kg,205,162.5,235,602.5,2,402.75
7021,Adam Yezer,Male,R-M2,82.2,83,4: 83kg,125,132.5,190,447.5,3,300.44
7021,Gary Mackenzie,Male,R-M2,80.3,83,4: 83kg,152.5,65,165,382.5,4,260.52
7021,Nestor Bagayas,Male,R-M2,80.5,83,4: 83kg,137.5,92.5,125,355,5,241.41
7021,John LaFlamme,Male,R-M3,82.5,83,4: 83kg,190,100,230,520,1,348.35
7021,Raul Lopez,Male,R-M3,82.4,83,4: 83kg,125,55,160,340,2,227.93
7021,Alan Tepper,Male,R-M4,79.4,83,4: 83kg,157.5,112.5,202.5,472.5,1,324.12
7021,David Robinson,Male,R-M4,81.9,83,4: 83kg,85,87.5,115,287.5,2,193.45
7021,John Haack,Male,R-O,82.9,83,4: 83kg,300,195,315,810,1,541.06
7021,Jon Gruden,Male,R-O,80.4,83,4: 83kg,265,182.5,287.5,735,2,500.21
7021,Dexter Jones,Male,R-O,80.5,83,4: 83kg,262.5,185,287.5,735,3,499.83
7021,Sean Noriega,Male,R-O,82.6,83,4: 83kg,260,180,287.5,727.5,4,487
7021,John Downing,Male,R-O,82.8,83,4: 83kg,275,172.5,265,712.5,5,476.28
7021,Donald Bigham,Male,R-O,82,83,4: 83kg,270,155,282.5,707.5,6,475.7
7021,Charlie Dickson,Male,R-O,82.3,83,4: 83kg,267.5,167.5,272.5,707.5,7,474.65
7021,David Alberts,Male,R-O,81.4,83,4: 83kg,272.5,162.5,260,695,8,469.39
7021,Ross Leppala,Male,R-O,82.9,83,4: 83kg,252.5,175,265,692.5,9,462.57
7021,Grant Garner,Male,R-O,82.1,83,4: 83kg,255,165,262.5,682.5,10,458.55
7021,Robert Ali,Male,R-O,82.7,83,4: 83kg,255,157.5,265,677.5,11,453.21
7021,Rolando Verduzco,Male,R-O,82.4,83,4: 83kg,245,160,270,675,12,452.52
7021,Alex Pinnow,Male,R-O,78.7,83,4: 83kg,230,160,275,665,13,458.77
7021,Jeffrey DeNunzio,Male,R-O,82,83,4: 83kg,235,145,285,665,14,447.12
7021,Matt Guzik,Male,R-O,82.3,83,4: 83kg,240,145,272.5,657.5,15,441.11
7021,Michael Tanzer,Male,R-O,82.6,83,4: 83kg,225,177.5,255,657.5,16,440.14
7021,Cody Houser,Male,R-O,82.7,83,4: 83kg,240,167.5,250,657.5,17,439.83
7021,Leo Kim,Male,R-O,82.4,83,4: 83kg,227.5,155,272.5,655,18,439.11
7021,Alex Lau,Male,R-O,82.4,83,4: 83kg,245,140,267.5,652.5,19,437.43
7021,Jorge Rosado,Male,R-O,82.4,83,4: 83kg,247.5,142.5,260,650,20,435.76
7021,Sol Na,Male,R-O,81.2,83,4: 83kg,240,157.5,250,647.5,21,437.97
7021,Nick McCouch,Male,R-O,81.3,83,4: 83kg,227.5,147.5,265,,DD,
7021,Jared Sachs,Male,R-O,81.9,83,4: 83kg,215,150,275,640,22,430.63
7021,Benjamin Rowe,Male,R-O,82.7,83,4: 83kg,240,162.5,235,637.5,23,426.45
7021,Drew Thompson,Male,R-O,81.1,83,4: 83kg,217.5,177.5,237.5,632.5,24,428.15
7021,Mark Luehring-Jones,Male,R-O,81.6,83,4: 83kg,212.5,135,280,627.5,25,423.16
7021,Ozzie Hyppolite,Male,R-O,83,83,4: 83kg,220,150,255,625,26,417.19
7021,Matthew Nelson,Male,R-O,78.5,83,4: 83kg,235,137.5,250,622.5,27,430.16
7021,Keigan Dunn,Male,R-O,82.3,83,4: 83kg,225,125,272.5,622.5,28,417.62
7021,Craig Jenkins,Male,R-O,80.9,83,4: 83kg,220,155,245,620,29,420.33
7021,James Benemerito,Male,R-O,82.6,83,4: 83kg,230,150,240,620,30,415.04
7021,Brad Gernazian,Male,R-O,81.4,83,4: 83kg,207.5,152.5,257.5,617.5,31,417.04
7021,David Yeung,Male,R-O,81.5,83,4: 83kg,215,157.5,242.5,615,32,415.04
7021,Joshua Sparks,Male,R-O,82.4,83,4: 83kg,217.5,172.5,222.5,612.5,33,410.62
7021,Zachary Jones,Male,R-O,82.4,83,4: 83kg,212.5,160,235,607.5,34,407.26
7021,Kevin Guerrero,Male,R-O,82,83,4: 83kg,210,152.5,242.5,605,35,406.78
7021,Michael Lim,Male,R-O,77.3,83,4: 83kg,205,142.5,252.5,600,36,418.83
7021,Nick Westgate,Male,R-O,80.1,83,4: 83kg,210,157.5,232.5,600,37,409.3
7021,Adrian Lucero,Male,R-O,80.8,83,4: 83kg,210,130,260,600,38,407.08
7021,Nicholas Gutierrez,Male,R-O,82.1,83,4: 83kg,225,137.5,232.5,595,39,399.76
7021,Jacob Daniel,Male,R-O,82.3,83,4: 83kg,207.5,147.5,240,595,40,399.18
7021,Brandon Christ,Male,R-O,79.5,83,4: 83kg,197.5,147.5,242.5,587.5,41,402.68
7021,David Braden,Male,R-O,80.8,83,4: 83kg,225,135,227.5,587.5,42,398.6
7021,Jeff Tirrell,Male,R-O,81.5,83,4: 83kg,200,140,247.5,587.5,43,396.49
7021,James Smith,Male,R-O,82.6,83,4: 83kg,210,152.5,220,582.5,44,389.94
7021,Chase Callahan,Male,R-O,78.3,83,4: 83kg,195,120,265,580,45,401.46
7021,Nathaniel Caldon,Male,R-O,82.2,83,4: 83kg,197.5,132.5,250,580,46,389.4
7021,Bradley Loomis,Male,R-O,81.1,83,4: 83kg,202.5,132.5,242.5,577.5,47,390.92
7021,Eric Perez,Male,R-O,81.9,83,4: 83kg,212.5,130,230,572.5,48,385.21
7021,Patrick Carr,Male,R-O,81.4,83,4: 83kg,200,140,230,570,49,384.96
7021,Keith Schneider,Male,R-O,79.5,83,4: 83kg,217.5,120,230,567.5,50,388.97
7021,Matt Palmieri,Male,R-O,80.1,83,4: 83kg,195,142.5,217.5,555,51,378.6
7021,Andrew Le,Male,R-T2,82.2,83,4: 83kg,230,145,255,630,1,422.97
7021,Matthew Jones,Male,R-T2,79.4,83,4: 83kg,220,137.5,262.5,620,2,425.3
7021,Javier Martinez,Male,R-T2,82.7,83,4: 83kg,222.5,130,267.5,620,3,414.74
7021,Ameeruddeen Shamsul-bahri,Male,R-T2,81.2,83,4: 83kg,187.5,152.5,255,595,4,402.46
7021,Christian Tobbe,Male,R-T2,81.3,83,4: 83kg,215,127.5,232.5,575,5,388.63
7021,Mackenzie Rowell,Male,R-T2,81.9,83,4: 83kg,160,115,187.5,462.5,6,311.2
7021,Caden Burkamper,Male,R-T2,81.4,83,4: 83kg,160,90,210,460,7,310.67
7021,Matt Cronin,Male,R-T3,82.5,83,4: 83kg,247.5,145,270,662.5,1,443.81
7021,Chandler Caudill,Male,R-T3,82.5,83,4: 83kg,227.5,162.5,240,630,2,422.04
7021,Keigan Dunn,Male,R-T3,82.3,83,4: 83kg,225,125,272.5,622.5,3,417.62
7021,Benjamin Steele,Male,R-T3,82.6,83,4: 83kg,230,142.5,232.5,605,4,405
7021,Matthew Boyce,Male,R-T3,80.7,83,4: 83kg,182.5,132.5,215,530,5,359.86
7021,Mark Ogletree,Male,R-T3,80.6,83,4: 83kg,170,90,215,475,6,322.77
7021,Robert Dortona,Male,R-T3,82.7,83,4: 83kg,200,,247.5,,DQ,
7028,Russel Orhii,Male,R-JR,82.07,83,4: 83kg,300.5,180,312.5,793,1,532.91
7028,Charlie Dickson,Male,R-JR,82.69,83,4: 83kg,285,180,297.5,762.5,2,510.1
7028,Sean Noriega,Male,R-JR,82.55,83,4: 83kg,265,190,290,745,3,498.9
7028,Marcus Adodo,Male,R-JR,81.72,83,4: 83kg,277.5,155,300,732.5,4,493.53
7028,Cody Jaeger,Male,R-JR,82.94,83,4: 83kg,265,182.5,275,722.5,5,482.48
7028,Nikko Vasquez,Male,R-JR,81.31,83,4: 83kg,250,160,272.5,682.5,6,461.26
7028,Michael Condo,Male,R-JR,82.6,83,4: 83kg,225,162.5,295,682.5,7,456.88
7028,Richard Yun,Male,R-JR,82.48,83,4: 83kg,227.5,152.5,292.5,672.5,8,450.58
7028,Jamal Mitchell,Male,R-JR,81.65,83,4: 83kg,227.5,145,295,667.5,9,449.97
7028,Michael Jin,Male,R-JR,82.48,83,4: 83kg,247.5,175,245,667.5,10,447.23
7028,Wesley Allen,Male,R-JR,82.2,83,4: 83kg,235,152.5,277.5,665,11,446.46
7028,Andrew Herstam,Male,R-JR,81.31,83,4: 83kg,242.5,140,272.5,655,12,442.67
7028,Joshua Villa,Male,R-JR,82.07,83,4: 83kg,245,145,260,650,13,436.81
7028,Michael Perkins,Male,R-JR,82.11,83,4: 83kg,240,137.5,272.5,650,14,436.68
7028,Corey Greenberg,Male,R-JR,81.32,83,4: 83kg,217.5,147.5,282.5,647.5,15,437.57
7028,Josh Brunson,Male,R-JR,81.59,83,4: 83kg,240,147.5,257.5,645,16,435
7028,Parker Reid,Male,R-JR,81.03,83,4: 83kg,235,142.5,262.5,640,17,433.45
7028,Michael Reid,Male,R-JR,81.07,83,4: 83kg,222.5,147.5,265,635,18,429.94
7028,Yori Escalante,Male,R-JR,82.18,83,4: 83kg,212.5,167.5,255,635,19,426.39
7028,Nathaniel Halter,Male,R-JR,81.24,83,4: 83kg,217.5,135,265,617.5,20,417.55
7028,Hung Mai,Male,R-JR,78.39,83,4: 83kg,210,132.5,272.5,615,21,425.37
7028,Jonathan Marrero,Male,R-JR,81.97,83,4: 83kg,235,142.5,235,612.5,22,411.91
7028,Justin West,Male,R-JR,80.64,83,4: 83kg,207.5,145,257.5,610,23,414.37
7028,Samuel Sowell,Male,R-JR,82.66,83,4: 83kg,225,125,260,610,24,408.17
7028,Andrew Cao,Male,R-JR,80.95,83,4: 83kg,212.5,140,250,602.5,25,408.3
7028,Fabien Ho Ching Ma,Male,R-JR,81.22,83,4: 83kg,220,140,242.5,602.5,26,407.47
7028,Sean Malynn,Male,R-JR,75.62,83,4: 83kg,215,137.5,240,592.5,27,419.79
7028,Shawn Ahuja,Male,R-JR,81.86,83,4: 83kg,187.5,117.5,260,565,28,380.28
7028,PT Yager,Male,R-JR,80.57,83,4: 83kg,202.5,145,207.5,555,29,377.22
7028,Jacky Cheng,Male,R-JR,80.89,83,4: 83kg,185,132.5,237.5,555,30,376.29
7028,Steven Kahn,Male,R-JR,81.13,83,4: 83kg,200,117.5,237.5,555,31,375.6
7028,Jared Theriault,Male,R-JR,79.12,83,4: 83kg,190,132.5,212.5,535,32,367.82
7028,Shamir Walters,Male,R-JR,78.5,83,4: 83kg,175,107.5,227.5,510,33,352.42
7028,Israel Linares,Male,R-JR,81.65,83,4: 83kg,197.5,120,,,DQ,
7028,Benjamin Rowe,Male,R-M1,82.28,83,4: 83kg,240,155,250,645,1,432.78
7028,Travis Hlavka,Male,R-M1,82.56,83,4: 83kg,202.5,137.5,275,615,2,411.81
7028,Chadd Charland,Male,R-M1,82.6,83,4: 83kg,205,147.5,262.5,615,3,411.69
7028,Joel Legard,Male,R-M1,82.51,83,4: 83kg,185,135,257.5,577.5,4,386.84
7028,Rodney Elm,Male,R-M1,82.82,83,4: 83kg,202.5,150,220,572.5,5,382.64
7028,James Benemerito,Male,R-M1,82.01,83,4: 83kg,210,145,215,570,6,383.22
7028,Billy Phillips,Male,R-M1,82.66,83,4: 83kg,182.5,135,222.5,540,7,361.33
7028,James Davis,Male,R-M1,82.52,83,4: 83kg,175,122.5,225,522.5,8,349.98
7028,Laddie Gibson,Male,R-M2,82.38,83,4: 83kg,210,170,257.5,637.5,1,427.44
7028,Gregory Page,Male,R-M2,81.64,83,4: 83kg,235,145,247.5,627.5,2,423.04
7028,Donovan Thompson,Male,R-M2,82.38,83,4: 83kg,190,155,210,555,3,372.12
7028,William Tabor,Male,R-M2,81.16,83,4: 83kg,187.5,132.5,222.5,542.5,4,367.06
7028,Doug Harney,Male,R-M2,82.74,83,4: 83kg,170,95,215,480,5,321
7028,Patrick Foster,Male,R-M2,80.39,83,4: 83kg,170,107.5,175,452.5,6,307.98
7028,Alex Howe,Male,R-M3,80.02,83,4: 83kg,122.5,95,170,387.5,1,264.5
7028,Gerald Busch,Male,R-M3,82.19,83,4: 83kg,105,87.5,137.5,330,2,221.57
7028,Jeff Hughes,Male,R-M4,80.4,83,4: 83kg,137.5,95,182.5,415,1,282.43
7028,Russel Orhii,Male,R-O,82.07,83,4: 83kg,300.5,180,312.5,793,1,532.91
7028,Charlie Dickson,Male,R-O,82.69,83,4: 83kg,285,180,297.5,762.5,2,510.1
7028,Ryan Baylark,Male,R-O,82.58,83,4: 83kg,260,201,287.5,748.5,3,501.13
7028,Sean Noriega,Male,R-O,82.55,83,4: 83kg,265,190,290,745,4,498.9
7028,Yangsu Ren,Male,R-O,82.04,83,4: 83kg,240,157.5,340,737.5,5,495.72
7028,Dexter Jones,Male,R-O,82.25,83,4: 83kg,265,192.5,280,737.5,6,494.96
7028,Marcus Adodo,Male,R-O,81.72,83,4: 83kg,277.5,155,300,732.5,7,493.53
7028,Sean Collins,Male,R-O,79.52,83,4: 83kg,265,160,305,730,8,500.27
7028,Cody Jaeger,Male,R-O,82.94,83,4: 83kg,265,182.5,275,722.5,9,482.48
7028,Mitchell Deskis,Male,R-O,82.01,83,4: 83kg,265,162.5,290,717.5,10,482.38
7028,Ross Leppala,Male,R-O,82.76,83,4: 83kg,252.5,192.5,272.5,717.5,11,479.76
7028,Alexander Rodriguez,Male,R-O,81.79,83,4: 83kg,265,160,287.5,712.5,12,479.8
7028,Robert Ali,Male,R-O,82.25,83,4: 83kg,272.5,155,277.5,705,13,473.15
7028,John Downing,Male,R-O,82.21,83,4: 83kg,267.5,172.5,260,700,14,469.93
7028,Daniel Howell,Male,R-O,81.77,83,4: 83kg,245,132.5,320.5,698,15,470.11
7028,Gabriel Malone,Male,R-O,81.73,83,4: 83kg,257.5,157.5,282.5,697.5,16,469.91
7028,Drew Thompson,Male,R-O,82.11,83,4: 83kg,245,192.5,260,697.5,17,468.59
7028,Ryan Kiecker,Male,R-O,82.56,83,4: 83kg,260,157.5,280,697.5,18,467.06
7028,Rolando Verduzco,Male,R-O,82.7,83,4: 83kg,250,170,272.5,692.5,19,463.24
7028,Sol Na,Male,R-O,82.17,83,4: 83kg,255,165,265,685,20,459.99
7028,Nikko Vasquez,Male,R-O,81.31,83,4: 83kg,250,160,272.5,682.5,21,461.26
7028,Michael Condo,Male,R-O,82.6,83,4: 83kg,225,162.5,295,682.5,22,456.88
7028,Adam Steede,Male,R-O,81.27,83,4: 83kg,250,137.5,287.5,675,23,456.33
7028,Benjamin Smith,Male,R-O,80.61,83,4: 83kg,237.5,170,265,672.5,24,456.93
7028,Alex Lau,Male,R-O,82.7,83,4: 83kg,260,160,250,670,25,448.19
7028,Jonathan Losa,Male,R-O,82.04,83,4: 83kg,222.5,190,247.5,660,26,443.63
7028,Steven Coburn,Male,R-O,81.8,83,4: 83kg,245,140,272.5,657.5,27,442.73
7028,Kerry Thammavong,Male,R-O,82.26,83,4: 83kg,230,150,277.5,657.5,28,441.23
7028,Mark Luehring-Jones,Male,R-O,81.63,83,4: 83kg,227.5,140,287.5,655,29,441.61
